danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,emotion,ambient,anime,bluegrass,blues,classical,comedy,country,dancehall,disco,edm,emo,folk,forro,funk,grunge,hardcore,house,industrial,j-pop,j-rock,jazz,metal,metalcore,opera,pop,punk,reggaeton,rock,rockabilly,ska,sleep,soul
0.395,0.0151,-27.151,0.0604,0.995,0.927,0.0729,0.0386,74.827,121093.0,5.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.351,0.00292,-34.857,0.0417,0.995,0.885,0.0558,0.107,132.004,239013.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.467,0.0194,-26.817,0.0506,0.995,0.916,0.0816,0.158,71.011,137840.0,38.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.235,0.00674,-32.343,0.0504,0.987,0.845,0.0719,0.0393,56.64,306000.0,33.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.256,0.0151,-27.064,0.0378,0.993,0.924,0.0661,0.0802,132.03,238360.0,44.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.314,0.00736,-30.897,0.0386,0.994,0.917,0.0976,0.0381,99.023,381386.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.311,0.00326,-24.979,0.0614,0.993,0.949,0.0803,0.0656,66.356,504320.0,44.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.154,0.0777,-23.496,0.0382,0.919,0.875,0.102,0.0364,106.018,529093.0,21.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0967,0.162,-21.435,0.0416,0.955,0.902,0.103,0.0377,78.946,372826.0,19.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.101,0.178,-19.087,0.0425,0.882,0.902,0.0754,0.0343,84.482,480440.0,18.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.306,0.106,-23.245,0.039,0.991,0.936,0.159,0.032,127.749,355079.0,32.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.285,0.0451,-32.194,0.0357,0.986,0.902,0.233,0.0393,66.855,298213.0,25.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.14,0.003,-39.918,0.0454,0.988,0.863,0.0968,0.0393,68.752,269722.0,26.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.355,0.131,-24.983,0.0416,0.994,0.897,0.112,0.0399,140.197,385451.0,26.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.193,0.0177,-31.255,0.0437,0.99,0.884,0.0939,0.0349,62.074,297066.0,24.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.327,0.00796,-28.712,0.0531,0.993,0.907,0.109,0.0398,67.939,415200.0,23.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.316,0.104,-26.002,0.0329,0.992,0.847,0.13,0.268,116.169,198960.0,21.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.324,0.0065,-37.168,0.038,0.993,0.935,0.0713,0.0374,66.738,292200.0,21.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.409,0.00255,-39.226,0.0589,0.992,0.906,0.117,0.038,73.51,339200.0,20.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.298,0.0413,-25.19,0.0321,0.991,0.904,0.105,0.0384,64.437,249306.0,20.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.289,0.0277,-30.863,0.0358,0.99,0.903,0.108,0.201,66.229,220306.0,27.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.371,0.00528,-39.048,0.0457,0.99,0.894,0.127,0.0472,129.114,329666.0,30.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.263,0.0315,-35.277,0.0368,0.992,0.877,0.0902,0.292,100.667,202600.0,25.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.353,0.0139,-32.692,0.0408,0.994,0.912,0.105,0.0388,70.358,131006.0,27.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.221,0.0753,-27.975,0.0367,0.995,0.869,0.369,0.0956,79.614,192866.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.339,0.0187,-35.263,0.0443,0.994,0.906,0.0623,0.352,75.637,209920.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.456,0.0101,-34.123,0.0378,0.994,0.921,0.105,0.0876,69.584,395200.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.43,0.0879,-23.837,0.0544,0.994,0.936,0.119,0.28,165.513,202240.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.406,0.123,-22.691,0.0329,0.993,0.883,0.0735,0.272,127.668,253493.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.169,0.127,-20.18,0.0443,0.978,0.749,0.114,0.103,73.034,382693.0,19.0,2.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.484,0.118,-25.394,0.0401,0.964,0.792,0.134,0.353,85.153,222493.0,19.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0835,0.0143,-31.092,0.0475,0.978,0.17,0.075,0.0336,172.296,457533.0,18.0,2.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.285,0.153,-20.633,0.0471,0.98,0.877,0.167,0.0399,132.105,417160.0,15.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.262,0.114,-21.644,0.0611,0.979,0.766,0.275,0.0398,123.974,460133.0,7.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.145,0.0268,-27.238,0.0484,0.972,0.551,0.254,0.0333,90.76,560640.0,3.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.323,0.161,-17.63,0.0463,0.967,0.607,0.192,0.167,138.288,294226.0,2.0,2.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.406,0.0404,-27.475,0.0476,0.994,0.911,0.0943,0.0677,69.792,260870.0,25.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.216,0.0554,-25.17,0.0345,0.979,0.918,0.0862,0.119,172.031,293480.0,5.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.239,0.0754,-25.685,0.0342,0.988,0.894,0.0904,0.0512,87.897,218930.0,1.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.171,0.096,-23.267,0.0358,0.994,0.92,0.121,0.0388,83.235,230626.0,19.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.252,0.167,-19.594,0.0503,0.918,0.915,0.0847,0.118,107.528,747813.0,24.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0777,0.0677,-24.771,0.0439,0.967,0.956,0.0855,0.0342,174.029,351106.0,25.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.268,0.0971,-26.505,0.0504,0.924,0.749,0.246,0.0807,115.552,194560.0,22.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.226,0.0624,-22.21,0.0439,0.928,0.608,0.092,0.0831,188.639,114066.0,23.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.112,0.0296,-31.058,0.0397,0.96,0.706,0.1,0.0381,92.625,226773.0,21.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.166,0.00753,-34.32,0.041,0.966,0.905,0.635,0.0302,112.572,205306.0,20.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.204,0.335,-18.353,0.0854,0.765,0.841,0.0947,0.0396,81.089,256226.0,19.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0772,0.0404,-26.399,0.049,0.902,0.816,0.124,0.0385,76.894,332800.0,19.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0727,0.0432,-26.088,0.0377,0.955,0.896,0.157,0.0337,79.3,390506.0,30.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.108,0.0203,-33.861,0.0453,0.93,0.653,0.155,0.0354,168.772,342000.0,21.0,3.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.147,0.382,-16.166,0.0711,0.842,0.716,0.147,0.0577,173.421,264160.0,20.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.181,0.0976,-19.877,0.0416,0.929,0.936,0.0834,0.0508,59.261,1096000.0,23.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.307,0.111,-24.346,0.0445,0.974,0.932,0.241,0.0672,129.125,526426.0,25.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.378,0.265,-22.531,0.0364,0.971,0.839,0.0608,0.198,79.415,237000.0,23.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.512,0.00592,-34.226,0.056,0.994,0.94,0.0577,0.254,64.222,87240.0,36.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.472,0.0176,-34.427,0.0555,0.996,0.895,0.0844,0.379,82.858,56413.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.265,0.00786,-26.526,0.0375,0.978,0.581,0.0801,0.0794,74.222,395293.0,0.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.398,0.185,-21.241,0.101,0.994,0.847,0.137,0.0658,88.574,164000.0,1.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.391,0.165,-21.084,0.0365,0.972,0.866,0.0448,0.254,99.92,266266.0,17.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.125,0.00458,-27.671,0.041,0.968,0.727,0.104,0.0593,76.057,454826.0,6.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.269,0.157,-19.426,0.0372,0.963,0.682,0.0955,0.0822,76.695,344400.0,5.0,2.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.199,0.0406,-25.276,0.0483,0.986,0.874,0.0711,0.037,61.396,175640.0,0.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.359,0.0613,-22.111,0.0452,0.992,0.877,0.0695,0.229,53.677,132373.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.377,0.118,-20.549,0.0506,0.975,0.737,0.0669,0.0843,128.872,571626.0,0.0,4.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.18,0.127,-17.837,0.0493,0.965,0.00237,0.0803,0.0391,86.358,867640.0,16.0,3.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.168,0.0503,-23.626,0.0511,0.961,0.0196,0.12,0.0614,60.197,503800.0,1.0,3.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.432,0.111,-23.934,0.0449,0.979,0.555,0.58,0.198,96.016,227160.0,12.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.285,0.172,-20.094,0.0458,0.963,0.285,0.134,0.181,90.913,228826.0,11.0,3.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0863,0.0945,-21.798,0.0379,0.895,0.823,0.1,0.0323,73.559,1282186.0,8.0,5.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.284,0.139,-18.788,0.0477,0.989,0.851,0.152,0.0484,84.485,391291.0,10.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.25,0.114,-22.46,0.0425,0.99,0.798,0.0651,0.12,91.482,326040.0,8.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.422,0.129,-19.754,0.0399,0.986,0.891,0.095,0.12,112.845,276012.0,7.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.361,0.152,-21.88,0.0455,0.96,0.822,0.174,0.436,118.588,164960.0,39.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.451,0.028,-18.508,0.0429,0.969,0.000289,0.0479,0.477,111.874,179613.0,36.0,3.0,False,3,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.407,0.062,-24.75,0.0408,0.98,0.677,0.0974,0.0832,120.898,156266.0,32.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.622,0.121,-20.827,0.0957,0.982,0.83,0.106,0.486,122.727,211346.0,33.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.305,0.237,-20.664,0.0416,0.988,0.915,0.0799,0.186,90.967,525586.0,32.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.115,0.0373,-17.994,0.0453,0.989,0.702,0.0716,0.285,70.999,382133.0,36.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.471,0.263,-16.906,0.0524,0.947,0.921,0.115,0.522,131.016,81091.0,41.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.552,0.218,-16.875,0.0481,0.91,0.643,0.089,0.167,144.07,120050.0,29.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.597,0.2,-15.22,0.053,0.95,0.8,0.0971,0.286,72.076,141316.0,35.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.433,0.242,-16.496,0.0501,0.956,0.82,0.137,0.206,168.883,284958.0,25.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.481,0.22,-18.021,0.0555,0.984,0.933,0.11,0.612,117.858,67568.0,35.0,2.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.363,0.339,-15.106,0.0434,0.892,0.816,0.111,0.54,154.234,196284.0,23.0,2.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.5,0.239,-12.414,0.0538,0.978,0.866,0.0962,0.329,96.437,269647.0,23.0,2.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.445,0.307,-14.742,0.046,0.97,0.916,0.111,0.756,131.74,207605.0,22.0,2.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.472,0.224,-15.012,0.0422,0.979,0.806,0.0931,0.335,87.554,142434.0,24.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.494,0.289,-14.654,0.0412,0.993,0.91,0.107,0.418,112.048,144872.0,34.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.724,0.873,-4.593,0.0583,0.0629,0.0,0.104,0.648,119.991,235173.0,28.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.509,0.242,-10.809,0.0296,0.696,8.89e-06,0.0932,0.118,133.96,270373.0,32.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.237,0.269,-9.61,0.0298,0.573,0.000283,0.101,0.0681,81.256,233480.0,48.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
0.438,0.272,-19.786,0.0467,0.973,0.897,0.123,0.709,135.789,133880.0,23.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.399,0.324,-17.332,0.0456,0.833,0.671,0.104,0.795,142.373,142733.0,20.0,1.0,False,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.618,0.335,-16.866,0.0492,0.937,0.92,0.107,0.688,129.434,63000.0,18.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.486,0.2,-19.822,0.0544,0.934,0.901,0.102,0.581,129.582,94866.0,22.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.634,0.152,-22.149,0.0534,0.978,0.941,0.111,0.669,120.137,96600.0,18.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.588,0.204,-20.618,0.0579,0.98,0.94,0.105,0.711,122.38,139960.0,17.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.453,0.238,-18.51,0.0559,0.972,0.879,0.103,0.757,121.443,94960.0,18.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.525,0.25,-18.534,0.0659,0.985,0.933,0.0955,0.719,122.045,110586.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.494,0.284,-19.816,0.0512,0.891,0.94,0.123,0.124,122.967,68640.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.518,0.304,-16.972,0.0663,0.734,0.887,0.105,0.589,112.065,81280.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.402,0.262,-19.912,0.0411,0.922,0.836,0.107,0.663,100.522,84026.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.598,0.307,-17.144,0.0496,0.881,0.927,0.109,0.743,117.876,70680.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.401,0.229,-20.521,0.0547,0.914,0.908,0.157,0.592,125.667,84226.0,20.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.551,0.202,-20.114,0.0546,0.948,0.917,0.0993,0.585,120.832,86120.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.502,0.377,-19.773,0.0493,0.934,0.836,0.124,0.422,75.025,70280.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.627,0.258,-18.832,0.0434,0.911,0.945,0.174,0.849,117.761,110946.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.565,0.266,-18.914,0.0482,0.942,0.875,0.201,0.854,119.694,88506.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.397,0.238,-19.968,0.0362,0.972,0.876,0.0902,0.575,95.783,127453.0,17.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.55,0.298,-19.124,0.092,0.844,0.862,0.0985,0.638,135.946,63000.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.608,0.223,-17.659,0.0562,0.958,0.9,0.112,0.216,134.936,47280.0,15.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.354,0.294,-17.874,0.0406,0.962,0.902,0.134,0.68,82.31,78973.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.434,0.279,-17.826,0.0503,0.925,0.933,0.162,0.525,85.504,58893.0,16.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.556,0.236,-19.191,0.0484,0.955,0.91,0.112,0.591,132.849,119733.0,14.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
